user_id,signup_date,acquisition_channel,activated,orders_90d,revenue_90d,tenure_days,last_activity_days_ago
1798,2024-06-06,organic,0,0,0.0,3,52
1799,2024-06-09,paid_search,1,1,55.63,6,7
1800,2024-03-17,referral,0,0,0.0,127,48
1801,2024-04-25,organic,1,0,0.0,112,3
1802,2024-06-02,paid_search,0,0,0.0,12,117
1803,2024-05-29,paid_search,1,2,114.83,53,8
1804,2024-04-12,email,0,0,0.0,148,33
1805,2024-06-14,referral,1,2,71.78,134,28
1806,2024-04-12,paid_social,1,2,123.41,84,24
1807,2024-03-30,paid_social,0,0,0.0,142,64
1808,2024-06-22,referral,0,0,0.0,169,56
1809,2024-05-01,paid_search,1,1,9.3,49,10
1810,2024-05-22,paid_search,0,0,0.0,108,107
1811,2024-04-15,paid_social,1,3,349.66,84,18
1812,2024-04-28,paid_search,0,0,0.0,104,98
1813,2024-06-20,organic,1,5,42.7,95,8
1814,2024-02-18,organic,0,0,0.0,31,81
1815,2024-04-13,organic,1,5,713.96,156,6
1816,2024-03-01,referral,1,2,124.05,12,23
1817,2024-05-02,paid_search,1,2,122.34,16,9
1818,2024-05-13,paid_social,1,1,8.07,163,16
1819,2024-01-09,paid_search,0,0,0.0,44,81
1820,2024-01-06,organic,0,0,0.0,68,64
1821,2024-03-13,paid_search,0,0,0.0,138,49
1822,2024-04-12,referral,1,3,115.51,3,17
1823,2024-06-08,paid_social,1,2,117.68,31,13
1824,2024-02-10,email,0,0,0.0,116,106
1825,2024-04-23,paid_social,0,0,0.0,5,97
1826,2024-01-08,paid_social,1,1,20.36,5,10
1827,2024-03-12,paid_social,0,0,0.0,66,87
1828,2024-06-26,email,0,0,0.0,15,59
1829,2024-04-01,referral,0,0,0.0,149,99
1830,2024-03-02,organic,1,3,101.39,101,28
1831,2024-03-24,paid_search,1,2,19.66,11,4
1832,2024-03-02,paid_social,1,3,71.87,42,27
1833,2024-04-20,paid_social,1,1,16.71,66,11
1834,2024-05-06,organic,1,2,86.98,94,9
1835,2024-01-07,referral,1,2,23.94,61,16
1836,2024-03-24,email,0,0,0.0,60,72
1837,2024-05-11,organic,1,1,38.91,142,23
1838,2024-05-13,referral,1,3,72.56,120,5
1839,2024-02-27,organic,0,0,0.0,133,94
1840,2024-01-22,organic,0,0,0.0,31,42
1841,2024-06-02,organic,0,0,0.0,48,69
1842,2024-05-06,organic,1,2,114.46,32,27
1843,2024-01-03,referral,0,0,0.0,57,96
1844,2024-05-06,organic,0,0,0.0,162,43
1845,2024-02-10,organic,1,1,57.61,95,19
1846,2024-04-15,organic,0,0,0.0,155,75
1847,2024-01-14,organic,1,1,27.97,82,25
1848,2024-01-12,organic,1,6,274.77,5,20
1849,2024-03-27,paid_social,1,1,39.85,17,6
1850,2024-01-12,organic,1,4,312.56,117,13
1851,2024-05-20,referral,1,4,88.21,166,29
1852,2024-01-25,referral,0,0,0.0,123,62
1853,2024-02-14,organic,1,2,34.49,48,3
1854,2024-05-01,referral,0,0,0.0,49,111
1855,2024-05-26,organic,0,0,0.0,169,83
1856,2024-02-24,organic,1,3,289.58,22,9
1857,2024-04-09,organic,1,3,82.51,19,29
1858,2024-06-21,paid_search,0,0,0.0,113,83
1859,2024-05-15,paid_search,0,0,0.0,101,33
1860,2024-04-28,referral,1,4,19.74,130,15
1861,2024-02-22,paid_search,1,3,85.17,33,22
1862,2024-02-01,paid_social,0,0,0.0,89,102
1863,2024-02-20,organic,1,5,586.73,134,17
1864,2024-02-13,referral,0,0,0.0,11,103
1865,2024-03-22,organic,0,0,0.0,27,100
1866,2024-05-25,organic,1,1,62.24,173,25
1867,2024-05-29,organic,1,5,356.29,31,8
1868,2024-02-06,organic,1,1,65.34,91,22
1869,2024-04-05,paid_search,0,0,0.0,172,78
1870,2024-02-25,referral,1,4,500.97,169,9
1871,2024-04-14,organic,1,4,207.87,47,3
1872,2024-02-28,paid_social,0,0,0.0,79,54
1873,2024-05-10,paid_social,1,2,112.15,2,9
1874,2024-06-04,referral,1,1,28.05,143,24
1875,2024-02-04,organic,0,0,0.0,20,109
1876,2024-04-02,paid_search,1,2,134.53,131,15
1877,2024-04-06,email,0,0,0.0,106,82
1878,2024-05-14,paid_social,0,0,0.0,39,112
1879,2024-03-16,paid_search,1,5,632.14,74,24
1880,2024-02-18,organic,1,0,0.0,90,8
1881,2024-04-03,organic,1,3,36.41,138,6
1882,2024-06-07,paid_social,0,0,0.0,168,31
1883,2024-01-24,paid_social,1,1,54.85,141,15
1884,2024-05-27,organic,0,0,0.0,44,85
1885,2024-02-06,paid_social,0,0,0.0,32,95
1886,2024-01-04,paid_social,1,1,132.8,30,22
1887,2024-04-17,paid_search,0,0,0.0,129,97
1888,2024-05-05,paid_social,1,1,135.33,53,11
1889,2024-01-20,referral,0,0,0.0,76,111
1890,2024-05-31,paid_search,0,0,0.0,44,36
1891,2024-02-19,referral,1,4,164.28,35,13
1892,2024-06-25,organic,1,4,79.61,168,13
1893,2024-06-27,organic,0,0,0.0,45,70
1894,2024-04-05,organic,0,0,0.0,124,89
1895,2024-04-14,organic,0,0,0.0,116,73
1896,2024-06-12,organic,1,1,77.13,124,25
1897,2024-04-26,organic,1,0,0.0,138,16
1898,2024-04-07,referral,1,1,27.54,47,12
1899,2024-03-06,organic,0,0,0.0,152,52
1900,2024-03-19,paid_social,1,2,39.68,18,24
1901,2024-06-10,organic,1,2,193.88,72,26
1902,2024-06-12,email,0,0,0.0,123,92
1903,2024-01-06,paid_social,1,3,86.25,174,12
1904,2024-02-08,organic,1,2,52.05,171,5
1905,2024-06-18,referral,1,1,33.91,77,17
1906,2024-04-24,paid_search,0,0,0.0,144,37
1907,2024-05-04,referral,1,3,164.26,142,23
1908,2024-01-12,paid_search,1,0,0.0,9,1
1909,2024-05-10,paid_social,1,3,138.69,69,13
1910,2024-01-18,referral,0,0,0.0,61,57
1911,2024-02-09,paid_search,0,0,0.0,11,82
1912,2024-01-21,organic,1,2,111.39,147,6
1913,2024-05-22,referral,1,3,299.49,64,16
1914,2024-04-08,paid_search,0,0,0.0,38,65
1915,2024-01-26,paid_search,0,0,0.0,10,91
1916,2024-01-08,organic,0,0,0.0,16,44
1917,2024-04-09,paid_search,0,0,0.0,69,83
1918,2024-03-27,email,0,0,0.0,42,90
1919,2024-02-11,organic,0,0,0.0,44,83
1920,2024-06-20,paid_search,1,3,84.12,163,20
1921,2024-01-14,paid_social,1,1,45.92,164,23
1922,2024-03-18,referral,1,3,74.34,150,7
1923,2024-01-02,paid_search,0,0,0.0,24,56
1924,2024-04-28,paid_search,0,0,0.0,140,110
1925,2024-02-06,email,0,0,0.0,35,97
1926,2024-03-09,paid_social,1,1,41.84,50,11
1927,2024-06-14,organic,1,1,21.2,83,14
1928,2024-02-10,organic,1,0,0.0,78,14
1929,2024-03-02,paid_search,1,0,0.0,40,4
1930,2024-02-29,organic,0,0,0.0,22,105
1931,2024-05-04,organic,0,0,0.0,175,102
1932,2024-04-20,referral,1,4,121.01,75,8
1933,2024-01-14,organic,1,5,209.28,66,15
1934,2024-03-24,paid_social,0,0,0.0,138,56
1935,2024-05-09,organic,1,2,70.14,171,20
1936,2024-03-10,referral,0,0,0.0,94,38
1937,2024-05-24,paid_social,1,1,24.82,153,25
1938,2024-05-02,organic,1,4,159.15,110,16
1939,2024-03-29,paid_search,1,4,277.08,47,16
1940,2024-01-28,organic,1,3,73.56,135,29
1941,2024-03-06,referral,0,0,0.0,104,35
1942,2024-06-11,referral,1,3,19.87,156,28
1943,2024-01-05,paid_search,1,2,48.87,80,15
1944,2024-06-16,paid_search,1,2,47.23,45,22
1945,2024-06-12,paid_search,1,2,85.23,101,27
1946,2024-02-14,paid_social,1,2,52.63,12,21
1947,2024-05-30,paid_search,1,1,41.01,83,12
1948,2024-02-16,organic,0,0,0.0,113,82
1949,2024-01-31,paid_search,0,0,0.0,11,76
1950,2024-05-18,organic,1,1,39.74,131,24
1951,2024-01-10,paid_social,1,1,11.15,61,11
1952,2024-04-27,organic,1,3,281.94,56,7
1953,2024-01-14,paid_social,1,3,15.41,122,6
1954,2024-03-20,organic,0,0,0.0,26,103
1955,2024-04-02,organic,0,0,0.0,86,61
1956,2024-01-10,paid_social,0,0,0.0,34,50
1957,2024-03-16,email,1,2,55.37,144,2
1958,2024-04-03,referral,1,3,251.57,167,4
1959,2024-04-14,organic,0,0,0.0,134,118
1960,2024-01-01,organic,1,4,76.25,110,6
1961,2024-05-12,referral,1,2,110.46,72,12
1962,2024-01-20,paid_search,0,0,0.0,153,64
1963,2024-01-08,organic,0,0,0.0,56,31
1964,2024-06-19,referral,0,0,0.0,83,100
1965,2024-01-01,referral,1,3,75.73,147,22
1966,2024-02-26,email,1,2,9.92,93,5
1967,2024-03-04,email,1,0,0.0,155,26
1968,2024-04-27,referral,0,0,0.0,133,115
1969,2024-01-28,organic,1,3,147.47,26,28
1970,2024-04-30,organic,0,0,0.0,158,81
1971,2024-04-16,paid_social,0,0,0.0,78,32
1972,2024-06-13,paid_search,1,2,50.04,97,10
1973,2024-06-23,paid_search,1,1,74.81,163,27
1974,2024-06-13,paid_search,1,2,366.41,75,20
1975,2024-02-18,paid_search,0,0,0.0,116,68
1976,2024-04-29,paid_social,0,0,0.0,161,47
1977,2024-02-13,organic,0,0,0.0,70,110
1978,2024-02-25,organic,1,4,201.79,156,18
1979,2024-06-04,paid_search,1,1,117.14,36,3
1980,2024-04-20,paid_social,0,0,0.0,49,42
1981,2024-05-13,organic,1,3,37.76,53,13
1982,2024-04-17,paid_search,0,0,0.0,130,90
1983,2024-05-27,paid_social,0,0,0.0,80,47
1984,2024-04-23,paid_search,1,2,25.08,71,19
1985,2024-03-18,organic,1,0,0.0,21,23
1986,2024-05-09,paid_search,1,1,25.4,35,22
1987,2024-02-06,organic,1,3,30.74,174,2
1988,2024-01-20,email,0,0,0.0,86,115
1989,2024-01-26,organic,0,0,0.0,115,54
1990,2024-01-29,paid_social,0,0,0.0,176,94
1991,2024-01-01,organic,0,0,0.0,22,56
1992,2024-04-28,paid_search,1,1,13.9,134,28
1993,2024-02-04,paid_social,1,0,0.0,120,21
1994,2024-02-28,organic,0,0,0.0,161,58
1995,2024-03-09,paid_search,1,1,157.42,39,2
1996,2024-06-09,organic,0,0,0.0,43,57
1997,2024-06-27,paid_search,0,0,0.0,153,50
1998,2024-01-12,paid_social,1,1,81.06,146,6
1999,2024-01-20,paid_search,1,3,60.54,41,12
2000,2024-02-12,referral,0,0,0.0,128,89
2001,2024-05-05,paid_social,0,0,0.0,118,49
2002,2024-02-19,paid_search,1,1,46.18,35,18
2003,2024-01-29,organic,0,0,0.0,24,51
2004,2024-02-08,paid_search,0,0,0.0,104,97
2005,2024-06-19,referral,0,0,0.0,40,45
2006,2024-06-26,organic,1,1,26.98,87,17
2007,2024-05-30,referral,1,1,24.67,29,23
2008,2024-06-20,organic,0,0,0.0,138,91
2009,2024-02-07,referral,0,0,0.0,79,50
2010,2024-03-24,organic,1,1,57.19,138,22
2011,2024-05-30,referral,0,0,0.0,64,89
2012,2024-05-07,paid_search,0,0,0.0,117,66
2013,2024-05-05,organic,1,4,296.96,157,7
2014,2024-02-14,organic,0,0,0.0,98,51
2015,2024-02-21,paid_search,0,0,0.0,146,113
2016,2024-03-20,email,1,0,0.0,130,3
2017,2024-06-26,organic,1,2,123.04,153,21
2018,2024-05-03,organic,0,0,0.0,85,104
2019,2024-04-28,paid_social,1,2,105.28,51,20
2020,2024-01-08,paid_search,1,6,43.87,95,9
2021,2024-03-25,paid_search,0,0,0.0,22,46
2022,2024-05-08,paid_social,0,0,0.0,9,65
2023,2024-01-08,organic,0,0,0.0,91,43
2024,2024-06-05,email,0,0,0.0,89,66
2025,2024-04-05,paid_search,1,3,213.17,89,18
2026,2024-04-11,organic,1,3,86.45,74,1
2027,2024-01-05,paid_social,1,1,11.91,94,19
2028,2024-03-26,paid_social,1,3,181.63,123,2
2029,2024-06-23,paid_search,0,0,0.0,132,114
2030,2024-02-03,paid_social,0,0,0.0,149,106
2031,2024-02-24,organic,1,1,27.92,124,14
2032,2024-04-28,paid_search,1,0,0.0,30,9
2033,2024-06-19,referral,1,2,68.93,161,20
2034,2024-06-06,organic,1,0,0.0,43,20
2035,2024-04-23,paid_search,1,4,86.63,2,15
2036,2024-05-24,referral,1,5,177.49,87,20
2037,2024-01-26,email,0,0,0.0,159,61
2038,2024-05-15,paid_search,1,3,160.76,132,19
2039,2024-02-16,paid_search,1,1,17.62,47,4
2040,2024-04-22,paid_social,0,0,0.0,84,101
2041,2024-03-16,email,1,1,46.35,89,1
2042,2024-03-12,referral,0,0,0.0,45,59
2043,2024-03-29,organic,1,2,117.1,65,10
2044,2024-02-15,paid_search,1,1,33.3,6,9
2045,2024-02-02,paid_search,1,3,20.24,7,17
2046,2024-01-01,referral,0,0,0.0,179,33
2047,2024-05-26,paid_social,1,2,127.15,18,28
2048,2024-01-31,paid_social,0,0,0.0,119,38
2049,2024-05-21,email,1,4,145.4,41,18
2050,2024-02-22,organic,1,7,252.31,107,10
2051,2024-02-17,organic,1,1,15.85,69,28
2052,2024-03-09,paid_search,1,1,20.31,25,27
2053,2024-04-14,paid_search,1,4,197.23,56,25
2054,2024-03-30,organic,1,3,164.24,1,4
2055,2024-03-03,organic,1,2,60.04,131,14
2056,2024-03-13,paid_social,1,1,46.79,54,3
2057,2024-06-09,referral,1,3,202.26,81,28
2058,2024-06-17,paid_search,1,3,82.04,160,29
2059,2024-03-29,paid_search,1,0,0.0,130,27
2060,2024-06-24,organic,0,0,0.0,8,65
2061,2024-01-13,referral,0,0,0.0,109,113
2062,2024-03-13,referral,1,1,46.7,53,11
2063,2024-03-17,paid_social,1,1,35.23,44,10
2064,2024-06-07,organic,1,2,94.96,28,8
2065,2024-03-08,organic,0,0,0.0,147,47
2066,2024-04-07,organic,1,5,61.04,148,28
2067,2024-05-04,paid_social,0,0,0.0,35,103
2068,2024-04-11,referral,1,2,131.11,147,6
2069,2024-05-11,referral,1,0,0.0,104,14
2070,2024-04-11,paid_search,1,5,426.11,63,28
2071,2024-01-19,referral,1,3,372.43,82,24
2072,2024-03-22,email,0,0,0.0,7,32
2073,2024-05-20,organic,1,3,147.55,155,14
2074,2024-01-23,paid_search,0,0,0.0,39,40
2075,2024-03-23,email,0,0,0.0,30,75
2076,2024-04-18,paid_search,0,0,0.0,23,71
2077,2024-03-15,email,1,2,81.79,84,25
2078,2024-05-08,email,1,6,67.05,151,6
2079,2024-03-28,paid_social,1,3,71.87,47,22
2080,2024-02-23,referral,1,2,100.15,176,2
2081,2024-03-29,paid_social,0,0,0.0,95,37
2082,2024-05-22,paid_social,1,2,87.9,63,24
2083,2024-03-05,paid_search,0,0,0.0,120,100
2084,2024-03-16,organic,1,3,86.75,137,26
2085,2024-05-22,paid_search,0,0,0.0,151,105
2086,2024-05-28,paid_social,1,3,34.56,117,25
2087,2024-05-26,organic,1,1,35.53,175,11
2088,2024-02-29,organic,0,0,0.0,87,57
2089,2024-04-02,organic,1,6,96.55,74,29
2090,2024-06-09,paid_social,0,0,0.0,66,91
2091,2024-02-18,email,1,1,36.64,37,29
2092,2024-02-04,email,1,2,20.87,125,9
2093,2024-06-20,paid_search,0,0,0.0,166,83
2094,2024-04-11,referral,0,0,0.0,1,115
2095,2024-01-11,paid_social,1,0,0.0,176,23
2096,2024-04-08,paid_search,0,0,0.0,82,97
2097,2024-04-19,paid_social,0,0,0.0,35,53
2098,2024-03-14,organic,0,0,0.0,71,70
2099,2024-06-22,email,1,3,443.42,108,26
2100,2024-01-09,paid_search,1,5,332.89,86,14
2101,2024-01-03,paid_search,0,0,0.0,25,73
2102,2024-03-25,paid_social,0,0,0.0,42,78
2103,2024-01-26,paid_search,1,2,142.9,151,10
2104,2024-03-12,organic,1,0,0.0,9,22
2105,2024-02-17,paid_social,1,2,98.88,155,28
2106,2024-06-04,organic,0,0,0.0,51,101
2107,2024-04-26,paid_social,1,3,295.14,57,14
2108,2024-06-02,paid_search,1,6,57.13,82,23
2109,2024-06-01,paid_social,1,1,17.8,164,17
2110,2024-01-12,paid_social,0,0,0.0,162,117
2111,2024-05-12,paid_search,1,1,80.76,13,4
2112,2024-02-17,paid_social,1,1,27.69,174,29
2113,2024-02-06,paid_social,0,0,0.0,28,90
2114,2024-02-13,referral,0,0,0.0,86,100
2115,2024-01-15,paid_social,1,0,0.0,111,11
2116,2024-02-12,referral,1,4,47.09,158,9
2117,2024-06-24,organic,0,0,0.0,45,114
2118,2024-03-27,paid_search,0,0,0.0,38,101
2119,2024-03-10,email,0,0,0.0,20,36
2120,2024-02-15,paid_search,0,0,0.0,97,68
2121,2024-04-17,organic,0,0,0.0,175,31
2122,2024-05-02,paid_search,0,0,0.0,102,72
2123,2024-06-19,organic,1,3,80.11,59,25
2124,2024-01-21,organic,1,3,191.5,142,1
2125,2024-05-30,email,1,1,42.16,42,21
2126,2024-04-16,paid_search,1,2,22.82,59,24
2127,2024-03-20,organic,1,3,66.18,8,20
2128,2024-02-16,email,1,2,269.68,57,17
2129,2024-04-26,email,0,0,0.0,150,99
2130,2024-05-03,paid_search,1,2,60.36,102,5
2131,2024-05-22,organic,1,2,28.62,84,5
2132,2024-01-25,referral,0,0,0.0,21,38
2133,2024-02-05,paid_social,1,1,74.44,128,14
2134,2024-02-20,paid_social,1,1,69.9,156,1
2135,2024-01-15,referral,1,2,156.61,49,2
2136,2024-03-08,paid_social,0,0,0.0,151,103
2137,2024-01-21,organic,1,1,100.91,54,10
2138,2024-05-20,paid_social,0,0,0.0,151,83
2139,2024-01-19,paid_search,1,3,144.03,68,9
2140,2024-02-03,referral,1,3,196.79,46,13
2141,2024-03-18,paid_social,1,1,80.41,156,23
2142,2024-05-04,organic,0,0,0.0,95,83
2143,2024-04-26,paid_search,0,0,0.0,97,99
2144,2024-02-21,paid_search,0,0,0.0,50,112
2145,2024-01-27,paid_search,0,0,0.0,83,92
2146,2024-06-05,paid_social,1,0,0.0,63,28
2147,2024-06-04,paid_search,0,0,0.0,10,72
2148,2024-02-04,referral,1,1,63.33,89,14
2149,2024-05-15,organic,0,0,0.0,165,48
2150,2024-05-23,paid_social,1,2,194.7,141,3
2151,2024-04-15,referral,1,3,158.78,70,18
2152,2024-06-12,paid_social,1,2,193.55,30,12
2153,2024-06-06,paid_search,1,4,171.29,80,23
2154,2024-05-25,email,1,1,55.28,72,9
2155,2024-01-02,organic,0,0,0.0,139,60
2156,2024-06-25,organic,1,3,57.81,123,13
2157,2024-03-17,paid_search,1,1,9.1,129,28
2158,2024-05-11,organic,0,0,0.0,146,50
2159,2024-03-30,email,1,3,134.26,100,12
2160,2024-03-29,organic,0,0,0.0,11,75
2161,2024-04-03,referral,0,0,0.0,84,104
2162,2024-01-07,referral,0,0,0.0,138,103
2163,2024-04-04,organic,0,0,0.0,176,49
2164,2024-04-17,paid_social,1,2,146.64,61,6
2165,2024-03-14,organic,1,1,77.04,138,18
2166,2024-02-08,paid_search,1,3,58.42,101,3
2167,2024-05-20,organic,0,0,0.0,122,87
2168,2024-06-07,email,1,1,20.91,60,6
2169,2024-03-11,email,1,4,198.36,114,4
2170,2024-02-25,organic,1,3,323.73,150,17
2171,2024-06-18,organic,0,0,0.0,75,99
2172,2024-02-11,referral,1,2,245.07,99,18
2173,2024-02-05,organic,0,0,0.0,9,109
2174,2024-03-24,referral,1,3,234.85,143,7
2175,2024-04-27,paid_social,1,3,48.09,83,2
2176,2024-01-07,paid_search,1,1,21.18,37,15
2177,2024-02-23,referral,0,0,0.0,70,67
2178,2024-05-08,paid_search,0,0,0.0,172,109
2179,2024-06-20,email,1,5,111.77,131,6
2180,2024-04-29,email,1,2,39.34,10,8
2181,2024-06-21,organic,0,0,0.0,132,37
2182,2024-04-15,organic,1,0,0.0,56,7
2183,2024-02-16,email,1,1,14.55,168,4
2184,2024-05-02,email,1,3,109.95,33,20
2185,2024-05-20,organic,1,0,0.0,161,5
2186,2024-04-28,referral,1,2,287.41,149,8
2187,2024-05-29,paid_search,1,3,91.83,103,14
2188,2024-04-27,organic,1,3,145.15,119,20
2189,2024-01-21,referral,0,0,0.0,45,41
2190,2024-05-16,organic,1,3,177.65,57,3
2191,2024-01-26,email,0,0,0.0,168,73
2192,2024-01-09,organic,1,2,93.58,126,18
2193,2024-01-15,paid_social,0,0,0.0,127,97
2194,2024-01-10,organic,1,3,125.22,10,15
2195,2024-05-01,paid_search,0,0,0.0,74,39
2196,2024-04-30,paid_social,1,0,0.0,66,5
2197,2024-05-04,organic,0,0,0.0,102,57
2198,2024-06-18,paid_search,1,0,0.0,85,27
2199,2024-03-12,paid_search,1,5,229.49,158,6
2200,2024-05-31,organic,0,0,0.0,82,60
2201,2024-02-18,referral,0,0,0.0,35,45
2202,2024-06-02,paid_search,1,1,32.29,53,20
2203,2024-03-31,paid_social,0,0,0.0,167,50
2204,2024-02-06,paid_search,1,1,31.93,112,20
2205,2024-03-08,paid_search,1,1,33.01,22,28
2206,2024-02-19,organic,0,0,0.0,67,109
2207,2024-05-31,paid_search,1,2,118.44,100,4
2208,2024-01-19,paid_search,0,0,0.0,80,102
2209,2024-04-09,paid_social,1,3,86.28,100,26
2210,2024-02-29,referral,0,0,0.0,75,111
2211,2024-06-15,paid_search,1,2,48.38,120,17
2212,2024-03-29,organic,0,0,0.0,17,74
2213,2024-05-25,organic,0,0,0.0,147,101
2214,2024-05-26,organic,1,2,116.61,72,27
2215,2024-06-12,organic,0,0,0.0,124,110
2216,2024-03-09,paid_search,1,1,24.77,90,5
2217,2024-06-23,organic,0,0,0.0,51,50
2218,2024-02-18,organic,0,0,0.0,176,30
2219,2024-04-17,organic,1,3,78.71,57,23
2220,2024-06-09,organic,0,0,0.0,138,72
2221,2024-04-28,organic,1,2,272.35,32,23
2222,2024-05-28,organic,1,3,134.24,79,15
2223,2024-05-29,paid_search,1,0,0.0,123,25
2224,2024-06-24,paid_search,0,0,0.0,122,111
2225,2024-02-06,organic,1,1,64.28,68,4
2226,2024-05-22,paid_search,0,0,0.0,28,78
2227,2024-06-11,paid_search,1,1,6.62,132,5
2228,2024-06-08,organic,0,0,0.0,77,50
2229,2024-01-11,organic,1,0,0.0,140,14
2230,2024-05-17,paid_search,0,0,0.0,15,67
2231,2024-03-18,paid_social,1,4,262.05,29,15
2232,2024-03-17,organic,1,2,80.14,87,5
2233,2024-06-01,organic,1,2,38.93,13,9
2234,2024-01-02,referral,0,0,0.0,38,110
2235,2024-03-04,organic,1,4,130.84,110,13
2236,2024-02-04,organic,0,0,0.0,35,55
2237,2024-01-07,referral,1,2,95.42,168,4
2238,2024-03-25,referral,0,0,0.0,76,35
2239,2024-05-25,paid_search,1,1,59.96,110,1
2240,2024-03-07,paid_search,1,1,75.44,5,15
2241,2024-02-11,organic,1,5,294.18,2,15
2242,2024-04-27,organic,1,2,55.7,30,18
2243,2024-05-04,paid_social,1,4,415.91,99,15
2244,2024-06-15,organic,0,0,0.0,119,75
2245,2024-06-17,paid_search,0,0,0.0,10,70
2246,2024-01-24,email,0,0,0.0,73,42
2247,2024-02-15,email,1,1,39.98,124,5
2248,2024-01-19,organic,1,2,66.03,38,16
2249,2024-03-08,paid_social,0,0,0.0,94,62
2250,2024-04-11,paid_search,1,2,164.29,119,25
2251,2024-02-11,referral,0,0,0.0,163,107
2252,2024-02-01,organic,1,2,51.19,71,25
2253,2024-06-15,organic,0,0,0.0,140,77
2254,2024-04-18,organic,1,3,94.74,170,23
2255,2024-02-05,paid_search,0,0,0.0,98,35
2256,2024-04-06,paid_search,1,2,32.27,177,13
2257,2024-06-12,referral,0,0,0.0,127,92
2258,2024-05-10,paid_social,1,1,110.11,67,8
2259,2024-03-13,organic,0,0,0.0,33,57
2260,2024-05-15,paid_search,0,0,0.0,104,58
2261,2024-04-06,organic,1,2,35.62,141,14
2262,2024-05-02,referral,1,2,36.62,148,6
2263,2024-03-10,email,1,2,133.94,161,8
2264,2024-06-17,email,1,0,0.0,34,15
2265,2024-01-13,referral,1,1,41.25,50,17
2266,2024-02-18,organic,1,3,80.18,178,5
2267,2024-02-29,organic,1,2,291.12,137,12
2268,2024-05-09,paid_social,0,0,0.0,7,98
2269,2024-01-05,email,0,0,0.0,137,51
2270,2024-06-20,organic,1,2,122.95,106,25
2271,2024-01-27,organic,0,0,0.0,154,51
2272,2024-06-08,referral,0,0,0.0,130,95
2273,2024-05-28,organic,1,2,80.82,5,26
2274,2024-01-08,paid_search,1,2,72.56,113,28
2275,2024-02-19,paid_social,1,0,0.0,66,15
2276,2024-03-07,organic,0,0,0.0,116,31
2277,2024-02-13,organic,0,0,0.0,138,88
2278,2024-05-04,referral,1,1,77.21,159,20
2279,2024-02-27,paid_social,0,0,0.0,161,37
2280,2024-01-03,email,1,4,13.77,108,28
2281,2024-03-26,paid_search,1,2,63.45,111,14
2282,2024-03-10,organic,0,0,0.0,134,97
2283,2024-05-09,paid_social,0,0,0.0,14,47
2284,2024-06-20,paid_search,1,1,132.1,78,19
2285,2024-01-02,organic,1,1,62.32,15,25
2286,2024-04-11,referral,0,0,0.0,121,112
2287,2024-02-04,organic,0,0,0.0,171,39
2288,2024-04-07,organic,0,0,0.0,148,79
2289,2024-01-30,organic,1,4,75.0,21,7
2290,2024-04-25,paid_search,1,1,29.65,29,11
2291,2024-01-08,paid_search,1,0,0.0,73,8
2292,2024-05-29,paid_search,1,2,61.7,93,24
2293,2024-02-13,paid_social,0,0,0.0,172,34
2294,2024-02-05,email,1,2,30.01,162,24
2295,2024-03-17,organic,1,5,117.08,47,11
2296,2024-01-31,organic,1,1,16.9,9,1
2297,2024-02-16,organic,1,4,241.92,112,20
2298,2024-02-24,organic,0,0,0.0,30,70
2299,2024-04-15,paid_social,0,0,0.0,17,41
2300,2024-06-06,paid_social,1,2,62.46,59,22
2301,2024-04-30,referral,0,0,0.0,119,47
2302,2024-02-24,organic,0,0,0.0,132,95
2303,2024-05-23,paid_search,0,0,0.0,168,117
2304,2024-01-12,paid_search,1,2,57.66,96,4
2305,2024-05-24,organic,1,2,88.86,135,26
2306,2024-05-23,paid_social,1,2,23.11,38,6
2307,2024-05-19,email,0,0,0.0,32,117
2308,2024-05-15,paid_search,0,0,0.0,69,104
2309,2024-01-03,referral,1,0,0.0,67,4
2310,2024-05-23,paid_search,1,1,2.94,56,25
2311,2024-01-30,organic,1,1,36.53,20,7
2312,2024-01-23,paid_social,1,5,116.54,120,11
2313,2024-04-01,organic,0,0,0.0,145,86
2314,2024-04-24,organic,1,4,139.21,144,27
2315,2024-04-13,paid_social,1,1,9.33,11,5
2316,2024-04-27,referral,0,0,0.0,141,66
2317,2024-01-05,paid_search,1,0,0.0,146,29
2318,2024-04-13,paid_search,0,0,0.0,14,46
2319,2024-04-17,referral,1,2,25.68,34,18
2320,2024-03-05,referral,0,0,0.0,86,111
2321,2024-04-30,paid_social,1,2,60.52,125,9
2322,2024-01-30,organic,0,0,0.0,154,90
2323,2024-05-28,email,1,3,51.63,170,12
2324,2024-03-24,organic,1,0,0.0,167,9
2325,2024-05-29,paid_social,0,0,0.0,130,95
2326,2024-02-01,organic,1,5,65.34,50,7
2327,2024-06-09,paid_social,0,0,0.0,113,69
2328,2024-01-16,organic,1,0,0.0,144,10
2329,2024-02-07,paid_search,1,3,138.46,62,2
2330,2024-05-21,paid_search,0,0,0.0,98,99
2331,2024-02-05,organic,0,0,0.0,139,104
2332,2024-05-30,paid_social,0,0,0.0,127,54
2333,2024-04-23,referral,0,0,0.0,30,71
2334,2024-03-06,email,1,1,158.17,155,8
2335,2024-04-14,organic,0,0,0.0,86,72
2336,2024-03-25,paid_social,1,4,316.87,81,27
2337,2024-01-02,paid_social,1,1,43.74,79,14
2338,2024-03-15,paid_search,1,0,0.0,137,13
